name,release_date,image,songs,notes,artist,genre,price
Everybody Listens To Techno !,2003,https://i.discogs.com/0d6Cz6mwjBHnWCna5oIKw1jDZ91eAZjYXDOP0ahMdZs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NjU5/NjYtMTcxOTczODY0/OS02MzI5LmpwZWc.jpeg,Everybody Listens To Techno (Hiver & Hammer's Trouble In The Bronx Mix)|Everybody Listens To Techno (Black Sonday Mix)|Everybody Listens To Techno (Ego-Shooter Mix),,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",1.93
Fusion 2006,2006,https://i.discogs.com/New5AlGC-dmOx7sqDbpdvhIaieg6LIO3WIacGC285v8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5ODAy/Mi0xMjg4MTA4OTE2/LmpwZWc.jpeg,Fusion 2006 (Original Mix)|Fusion 2006 (Super8 Dub Mix),,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",2.7
Z.I.T.A.,2006,https://i.discogs.com/m4C7FjIAwBa9cRfYH_xCcm7CC7PSkbQ2XiYfve5Yz8I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0MDg5/My0xMjMwMzg3NzU4/LmpwZWc.jpeg,Z.I.T.A. (Mike Shiver's Garden State Mix)|Z.I.T.A. (Marcus Schossow Remix)|Z.I.T.A. (M.I.K.E.'s Progressiva Mix)|Z.I.T.A. (Rehnmark Remix),,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",33.33
La Musika Tremenda Rmx,1998,https://i.discogs.com/1nU8y2vlG98PzfA6eYhqYsrHRA9sYcc-OLpL_JjqnSg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0ODAz/Mi0xMTQwMTEyNDYw/LmpwZWc.jpeg,La Musika Tremenda|La Musika Tremenda (Radio Version)|La Musika Tremenda (La Tormenta Mix),,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",1.32
Dedicato,1998,https://i.discogs.com/hQD__3VfWhAfNZ9ulqMCqTS6XBt4-_ySf0XGlF_qKuA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ1NTA4/OC0xMzQ3OTQ2NjQy/LTQwODAuanBlZw.jpeg,Other Side|Dedicato (DJ Pierre Hiver vs. DJ M. Hammer Remix)|Dedicato (Original M.U.T.E. Remix),,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",1.19
La Muzika,1998,https://i.discogs.com/-6ZfVMjKE3yr3VpwS7WJGBlbS4L6PJ5GAS9ZiqeVGYg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3ODMz/My0xMTY3NTAxOTQ1/LmpwZWc.jpeg,La Muzika (DJ Tandu Remix)|La Muzika (Revisited Club Mix)|La Muzika (DJ Pierre Hiver vs. DJ M. Hammer Remix)|Party Journey,"""La Muzika"" samples ""Ramirez - Hablando""",DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",1.05
DJ Convention Vol. Two,1999,https://i.discogs.com/t7nB0UnjWWulJ97f8gJ4XwzRdSeMwiUcA6NHd-_V-sE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjk2/OS0xNzI3MDkxMDY1/LTc0OTIuanBlZw.jpeg,Too Much Rain (Marc Et Claude Present: Bruce Wayne Vs. DJ Errik Mix)|1 999 (Matt Darey Remix)|Terminator II Theme (Exit EEE Remix)|Nomansland (Instrumental)|Sunday|Das Glockenspiel (Original)|No Space (New Club Mix)|I Like It! (Extended Version)|La Musica Tremenda '99 (Elastique Culture Mix)|Love Stimulation (Vector Mode Rmx)|Superstring (Cyrus & The Joker Mix)|Blade Runner (Tandu Remix)|How Much Can You Take (Emotional - Original Mix)|Spectrum (Elastique Culture Flight Over Hamburg Remix)|Moodswings|Amphetamine (Silent Breed Rmx)|Love's Comin' Down (DJ Jam X Dumonde Rmx)|Are You Cool? (Basslined Club Mix)|Phuture Vibes (Original Mix)|Respect (Accapella)|Music Is The Answer (Dancin' & Prancin)|Music's Hypnotisin'|Can't Get Enough (Garry Williams & Marc Pomeroy)|Ain't No Stoppin... (Ilya's Disco Mixx)|Disco Baby|Time Now (ATB Mix)|Discosound (DJ Zuul & De Mose Mix)|P.L.A.Y. (Bass Mix)|S-Express|Stomp To My Beat (JS 1 6 Sound Design Mix)|It's A Fine Day (ATB Mix)|I Can't Take It (Fast Club Mix)|Pump This Party (Club Mix)|Man On The Moon (Van Bellen Remix)|Never Like That|Dedicato (DJ Pierre Hiver Vs. DJ M. Hammer Remix)|Sunrise (Sunrise Mix),,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",2.31
World Traffic E.P.,2000,https://i.discogs.com/oG-gWWtHpYk4Cjg2auj3eDZ9Kc68pUuAaYYbxlvRgEA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0ODEz/My0xMjE0NTEwNzI5/LmpwZWc.jpeg,World Traffic (Hiver & Hammer In Progress Mix)|Space Cookies (Pierre Hiver's Pumpin Explotation)|Illegal Export (Pressure Mix),,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",4.53
Don't Be Afraid 2K,2000,https://i.discogs.com/ISzkAeKBJ6tsaRz_jMp8ZFHY-3N43WYi7qlFKew_ygM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODc1/LTEyNzEwOTIwNzUu/anBlZw.jpeg,Don't Be Afraid (Original Mix)|Don't Be Afraid (Ferr Mix)|Galaxia|Marshfire,,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",1.16
Transcendental Euphoria,2000,https://i.discogs.com/dirQYlrjoepwl_hpOSn5Jxt530MzLTaKJUMfFSIJ2Aw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1NDkz/OC0xNTgyMTYyNjc4/LTIwMjUuanBlZw.jpeg,"Don't Leave (Euphoric Mix)|Synaesthesia (Fly Away) (Paul Van Dyk Dub Mix)|Silence (DJ Tiësto In Search Of Sunrise Remix)|Kernkraft 400 (DJ Gius Remix)|The Return Of Nothing (Evolution Mix)|Big Brother UK TV Theme|Eugina (Michael Woods Remix)|I Need Your Lovin' (Like The Sunshine) (John Johnson Remix)|Feel The Beat (Original Mix)|Join Me (Club Mix)|Warrior (Club Mix)|D.E.V.I.L. (Michael Woods Remix)|And Da Drum Machine (Original)|Phatt Bass (Warp Brothers Phatt Mix)|Sonic Boom (Life's Too Short) (Quo Vadis Maximus Mix)|Scorchio (12"" Edit)|The Fall (Bedrock Vocal)|Sister Sister (The Shining Remix)|Sunset (Bird Of Prey)|The Adventures Of...|It Feels So Good (En-Motion Remix)|Come Together (In Paradise) (Vocal Mix)|Rise (Mash Up Matt Darey Remix)|Vernon's Wonderland (Pierre Hiver & M. Hammer Remix)|Home (Tilt's Topline Mix)|Falling (Adam Dived Remix)|Time To Burn (Original 12"" Mix)|Feel Real|Dooms Night Remix (Timo Maas Remix)|Save Your Life! (Nick Beat Mix)|Airwave (Rank 1 Vs. Dutch Force Mix)|Sweetness (Michael Woods Remix)|Fly Away (Instrumental)|Home|Future! (Jaimy & Kenny D Remix)|Do U Believe (Angelic Remix)|Why Does My Heart Feel So Bad? (Red Jerry's String & Breaks Mix)",,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",3.6
U,2000,https://i.discogs.com/1Tp4IFvidj6xWjkBEgKnyVAhjO_kroAoo-ALxlla0j0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY3Njk3/LTE2NDM1MTUzNjMt/NjgyNC5qcGVn.jpeg,U (Hiver & Hammer Mix)|U (DJ Tandu Mix)|U (DJ Scott Projekt Remix)|U (Extended Vocal Mix),,DJ Pierre Hiver Vs. DJ M.Hammer*,"[""Electronic""]",2.7
World Of Love,2000,https://i.discogs.com/Z6jVgWyrkQpPl-bdcw6EaCVaaOZtsu5bgPDuaiW6Iq0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODc3/LTEzODE4MTQyNzct/NDI2MC5qcGVn.jpeg,World Of Love (The Hayloft Mix)|World Of Love (The Playmate's Mix)|World Of Love (Jointed Grass Mix),,Van Gott,"[""Electronic""]",5.81
Techno Club Vol.10,2000,https://i.discogs.com/06WpYgqOwnh_mvNflJFRKtx9UISYcuX75SA0vaeUgPo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5NTA2/LTE3MjY1NTg0Nzkt/NjA2MS5qcGVn.jpeg,Follow Me|Lightstorm|Bliss|Revelation|The Flight|No Signs Of Life (The Anthem)|Explorer|Fifty-One|This Is How My Drummer Drums|It's A New Day|Dreamworld|Voyage|World Of Love|Silence|Impact (Van Bellen Remix)|Colours|Far From Over (Wavestate Remix)|Acid Phase|Escape 2|Jay & Jayne|Luvstruck 2000 (Marco V. & Benjamin Remix)|Strike!|Astro Dawn|You Can (Kiss My ...)|Year Of The Dragon|Your Eyes|Phreaks|Choose Life,,Van Gott,"[""Electronic""]",3.37
Techno Club Vol.10,2000,https://i.discogs.com/147otC_PlfYArGIeDTedrqYcfff3_mhjTuz0YUqWxUc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MTYw/NzQ1LTE2NjAxNTY4/MjItNDE1NC5qcGVn.jpeg,Follow Me|Lightstorm|Bliss|Revelation|The Flight|No Signs Of Life (The Anthem)|Explorer|Fifty-One|This Is How My Drummer Drums|It's A New Day|Dreamworld|Voyage|World Of Love|Silence|Impact (Van Bellen Remix)|Colours|Far From Over (Wavestate Remix)|Acid Phase|Escape 2|Jay & Jayne|Luvstruck 2000 (Marco V. & Benjamin Remix)|Strike!|Astro Dawn|You Can (Kiss My ...)|Year Of The Dragon|Your Eyes|Phreaks|Choose Life,,Van Gott,"[""Electronic""]",3.37
Chill Out - Vol. 4 - (Voyages Into Trance And Ambient),1999,https://i.discogs.com/3bTyACjr2WbuFjwzqahkuG7aQs8OqxCq9PODG1cUD0A/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NDM2/MC0xMjA0MTkwMjkw/LmpwZWc.jpeg,Deeper And Deeper|Memory Child|Feel The Chakra Love|Things Can Change|Serum X|In Search Of Buddha|Journey Through Nature|Hydro-Lapse|Skunked On Planet Dub|Strophoria|Luxor|Spook|Walking Home|Creator|Syrige|Voodoo Land|Spiritual Land|Mundis Imaginalus|Ibar|Crossover The Sea|Forgiveness To Hate|After The Rain,,Sonic Assault,"[""Electronic""]",9.78
Stonehenge,2001,https://i.discogs.com/zdg1EzZxs2JxN23yoLiLDSwrYoVnkF3UmatNfV2SRxg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODgw/LTE0NDk2ODYzNzIt/Njc2NC5qcGVn.jpeg,Stonehenge (Progressive Extended Vocal)|Stonehenge (Paul Hutsch Remix)|Stonehenge (MB Remix Extended),,Mark Brain,"[""Electronic""]",1.74
Radical,2002,https://i.discogs.com/t8wKvGyBRxSz7hDNiYjxmegRLLD7J8plBkHQE8byH0g/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg3NzM5/LTEyMjU0NTA0MzAu/anBlZw.jpeg,Radical (Trance Uplifting Mix)|Radical (Superclub Mix)|Radical (Heavy Radical Mix),,Mark Brain,"[""Electronic""]",2.33
Ease The Pressure / Los Ninos Del Parque,2003,https://i.discogs.com/2LRpEsxsayI1N7u1K5w1A_KG55GIuHflTeVnyF88yuM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMjI2/NS0xMjk0NTY3ODU5/LmpwZWc.jpeg,Ease The Pressure (Flecktarn Mix)|Los Ninos Del Parque (Super Club Mix),,Mark Brain,"[""Electronic""]",2.0
Ain't No Mountain High Enough,2000,https://i.discogs.com/hTe8mHrmyWswntlSgnnPF5rS0m4aUHEClcOnw-aio14/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNTAy/Ni0xNzQyMjgzODIy/LTM3MzMuanBlZw.jpeg,"Ain't No Mountain High Enough (Single Mix)|Ain't No Mountain High Enough (12"" Inch Mix)|Ain't No Mountain High Enough (Club Mix)|Ain't No Dub",,Mark Brain,"[""Electronic""]",1.03
I Am Ready,2001,https://i.discogs.com/BqIqJUHzcX0tmo7Ew96P03JoEWK2amNrgH_AKVWMyQY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODA2/MS0xMjc2Njk2NjQ0/LmpwZWc.jpeg,I Am Ready (Paul Hutsch Remix)|I Am Ready (First Take)|I Am Ready (Mark Brain Remix),,Mark Brain,"[""Electronic""]",2.33
Body & Soul,2001,https://i.discogs.com/nd5Q-VlyholRDp3aX1xLphZFRx9ixWTnOsf4vkyc0_M/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4Njg2/OS0xMjk0NTY4MzE3/LmpwZWc.jpeg,Body & Soul (Another Dimension Mix)|Body & Soul (Original Mix)|Let Them Know (Mark Brain & Tom Mayah Remix),,Mark Brain,"[""Electronic""]",2.0
Running Man,2003,https://i.discogs.com/xgu3rPoV31bisdL5prcHj2_M-WQ_hcvGl2sHihB8uV8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEx/NS0xMjQ1MTkyNTMy/LmpwZWc.jpeg,Running Man (Mark Brain Rework)|Running Man (Beta Trance Mix)|Running Man (Ambient Mix),,Mark Brain,"[""Electronic""]",1.32
Last Night 2011,2010,https://i.discogs.com/ZFCRLE5hiHHMroKGNzoyu3n8JqFouQYyaotQ-5__BCk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2NDEw/MjgtMTI5NDU3MTY1/Mi5qcGVn.jpeg,Last Night (Bassmonkeys Radio Edit)|Last Night (7th Heaven Radio Edit)|Last Night (Radio Edit)|Last Night (Bassmonkeys Club Mix)| Last Night (7th Heaven Club Mix)|Last Night (Vocal Club Mix),,Mark Brain,"[""Electronic""]",0
Running Man,2003,https://i.discogs.com/xgu3rPoV31bisdL5prcHj2_M-WQ_hcvGl2sHihB8uV8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEx/NS0xMjQ1MTkyNTMy/LmpwZWc.jpeg,Running Man (Mark Brain Rework)|Running Man (Beta Trance Mix)|Running Man (Ambient Mix),,Mark Brain,"[""Electronic""]",1.32
Running Man,2003,https://i.discogs.com/xgu3rPoV31bisdL5prcHj2_M-WQ_hcvGl2sHihB8uV8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEx/NS0xMjQ1MTkyNTMy/LmpwZWc.jpeg,Running Man (Mark Brain Rework)|Running Man (Beta Trance Mix)|Running Man (Ambient Mix),,Mark Brain,"[""Electronic""]",1.32
Running Man,2003,https://i.discogs.com/xgu3rPoV31bisdL5prcHj2_M-WQ_hcvGl2sHihB8uV8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEx/NS0xMjQ1MTkyNTMy/LmpwZWc.jpeg,Running Man (Mark Brain Rework)|Running Man (Beta Trance Mix)|Running Man (Ambient Mix),,Mark Brain,"[""Electronic""]",1.32
Frankfurt Trance 8,2001,https://i.discogs.com/KTWYUGcVfWIxkJ7LU7mIeLHDGPWPaFcMIQAwY6QqT-w/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc5NjYy/NS0xNTgyNDU4ODI0/LTU1NjcuanBlZw.jpeg,On The Move (Riva Remix)|Stringer (Club Mix)|Mystery (Original Vocal Mix)|Mystery (Kay Cee Remix)|Feelin' Good (Club Mix)|Stonehenge (Progressive Radio Edit)|Pie Jesu (Ramin Vs. Tracid Remix)|Liberation (Temptation - Fly Like An Angel) (Ferry Corsten Remix Radio Edit)|Touch Me (Darude Sandstorm Remix)|Muzaik (Paul Hutsch Remix Radio Cut)|Daylight (Resistance D Remix)|Follow The Lights (Radio Edit)|Fly (Dok Ponticelli Remix)|Detune My Fortune|Baguette (Club Mix)|Sushi (Paul Hutsch Radio Remix)|Trouble (Club Mix)|Roaches (John Johnson's Deep Dub Remix)|Miami (Biscayne Edit)|Kickback (Original Club Mix)|Megara (Radio Edit)|Hard One (Club Mix)|Eisbär (Short Edit)|De-Generation (Short Cut)|Grooveliker (Jens O. Mix)|The Sound Of: Oh Yeah (Oliver Klein Remix)|H-Globin,,Mark Brain,"[""Electronic""]",27.91
Dream Dance 21,2001,https://i.discogs.com/uVjE_q-ShiG0M6_cnOPoFVxKHI5qCsfHXtpuVBZqUp4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTU2/OS0xMTY4Mzk3NDY3/LmpwZWc.jpeg,Too Many Times (Yoda Remix (Short))|Loveparade 2001 - You Can't Stop Us (Short)|On The Move (Radio Edit)|Light A Rainbow (CJ Stone Radio Edit)|Cambodia (Fragma Remix)|Nightclubbing (Short Cut)|O (Overdrive) (Airplay Mix)|Epic Monolith|Can You Hear Me (Radio Vocal Mix)|Slide To The Vibe (Single Edit)|Innocente (Lost Witness Remix Radio Edit)|Tides Of Time (Green Court Remix Edit)|Sunshine (Original Vocal Mix)|Miami (Airplay Mix)|Be Cool (DJ Gary Trance Remix (Edit))|Booming Sands|Into Space (Original Radio Mix)|China Girl (Radio Cut)|Meet Her At The Love Parade (Hooligans 2001 Radio Edit)|Dream Of You (Fernsehfassung)|Let U Go (Airplay Mix)|Dream To Me|Soul On Soul (Barthezz Remix(Edit))|Galaktika - Are You Ready? (Dreamscape Edit)|Stonehenge (Progressive Radio Edit)|Livin' A Lie (Video Mix)|Fly (Dok Ponticelli Remix (Edit))|The Joint Track|Muzaik (Paul Hutsch Remix (Edit))|Blue Moon (Original Version (Edit))|State Of Mind (Radio Edit)|Read My Heart (Airfire Remix (Edit))|Colors (After Midnight Cut)|Cloudless Sky (Ian Van Dahl Radio Edit)|Thai Taleh|C'est Syntone (Single Edit)|Avenue D'Amour|A Whiter Shade Of Pale (ATB Remix / Radio Edit)|Milky Way 2001 (Radio Edit)|Temple Of Dreams (Radio Edit),,Mark Brain,"[""Electronic""]",2.31
Hard Techno Vol. 12,2002,https://i.discogs.com/ph9jOvxOxNpvrUBc0N8oY5xuMMa6ZvLRvtwUBov50DE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY5MjI0/MDgtMTQyOTU3MjI3/NC03NTc0LmpwZWc.jpeg,Our Reservation (DJ Jan Vandueren Rmx Radio Edit)|Fast Forward To Madness (Kaiser Souzai Radio)|E.R.K. (Tek Forum Mix)|Ignition Starts (Club Mix)|Pulsar Remix 2002 (Megamind Mix)|Ballerina (Broad Smile Mix)|De Bom 2001 (DJ Francois Rmx)|Re-Take (Tedesco Mix)|Wanted|Beat (Moratto Rmx)|Revelation (Hard Mix)|Delta Force-Training Day|Radical (Heavy Radikal Radio Mix),,Mark Brain,"[""Electronic""]",11.63
Dream Dance 21,2001,"",Too Many Times (Yoda Remix (Short))|Loveparade 2001 - You Can't Stop Us (Short)|On The Move (Radio Edit)|Light A Rainbow (CJ Stone Radio Edit)|Cambodia (Fragma Remix)|Nightclubbing (Short Cut)|O (Overdrive) (Airplay Mix)|Epic Monolith|Can You Hear Me (Radio Vocal Mix)|Slide To The Vibe (Single Edit)|Innocente (Lost Witness Remix Radio Edit)|Tides Of Time (Green Court Remix Edit)|Sunshine (Original Vocal Mix)|Miami (Airplay Mix)|Be Cool (DJ Gary Trance Remix (Edit))|Booming Sands|Into Space (Original Radio Mix)|China Girl (Radio Cut)|Meet Her At The Love Parade (Hooligans 2001 Radio Edit)|Dream Of You (Fernsehfassung)|Let U Go (Airplay Mix)|Dream To Me|Soul On Soul (Barthezz Remix(Edit))|Galaktika - Are You Ready? (Dreamscape Edit)|Stonehenge (Progressive Radio Edit)|Livin' A Lie (Video Mix)|Fly (Dok Ponticelli Remix (Edit))|The Joint Track|Muzaik (Paul Hutsch Remix (Edit))|Blue Moon (Original Version (Edit))|State Of Mind (Radio Edit)|Read My Heart (Airfire Remix (Edit))|Colors (After Midnight Cut)|Cloudless Sky (Ian Van Dahl Radio Edit)|Thai Taleh|C'est Syntone (Single Edit)|Avenue D'Amour|A Whiter Shade Of Pale (ATB Remix / Radio Edit)|Milky Way 2001 (Radio Edit)|Temple Of Dreams (Radio Edit),,Mark Brain,"[""Electronic""]",2.31
Progressive Attack 7,1997,https://i.discogs.com/DaYUvMuGDsWf9h35r9xwAEmKly3sQEVv61ZLj0DL0kw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2Nzk3/Mi0xNjMzODcxMzE2/LTE3NDMuanBlZw.jpeg,Circusclown (Echo Acid Drops Mix)|Face The Phase Part II|Straight To Ya (Club For Life)|Come Down (Mel O'Ween & C. Johnson Remix)|So Delicious|Unknown Grooves|Drop The Gun (Porn Kings Mix)|Guide To Eternity (Paul's Cut)|I'm Gorgeous (Balearic Summer Mix)|Peace On Earth|Click|Genetic (Club Mix)|Te Quierro '97 (Taucher Remix)|Absolution|Los Ninos Del Parque|Up And Down (Jumping Mix)|Spiller From Rio (Do It Brazilian)|Follow Me (Dub Mix)|Make Up Your Mind (Universal Club Mix)|The Message (Around This World Mix)|Oh My Darling I Love You (Heavy Mix)|Dirty Cash (Da Techno Bohemian Speed Garbage Mix)|Magneta|Take Me Up (Pizziwave Club)|What Is It (Classic Mix)|Discobug '97 (Klubbkings Mix)|Keep Your Head (Klubbheads Mix)|Limed (Not Limed)|The Real Bass (Pre-Release Version),,Paul Hutsch,"[""Electronic""]",0.52
Samb-Adagio,2001,https://i.discogs.com/J7y1KBSFrVFg9vMrbjdCfSzcuKKgAs10PMhCmm2veLw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNjIz/Ni0xMjU3MzY4NzMw/LmpwZWc.jpeg,Samb-Adagio (Radio Cut)|Samb-Adagio (Original Club Version)|Samb-Adagio (Airscape Remix)|Samb-Adagio (Cosmic Gate Remix)|Samb-Adagio (Paul Hutsch Remix)|Samb-Adagio (Marc Et Claude's SN Remix),,Paul Hutsch,"[""Electronic""]",0.58
Mystery,2001,https://i.discogs.com/O3g25nKGcYP9mMACoD7sbt4uKO-msZhS0qvSu17HQjw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc2Mzky/LTAwMS5qcGc.jpeg,Mystery (Club Mix)|Mystery (Paul Hutsch Remix),,Paul Hutsch,"[""Electronic""]",2.21
I Am Ready,2001,https://i.discogs.com/BqIqJUHzcX0tmo7Ew96P03JoEWK2amNrgH_AKVWMyQY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4ODA2/MS0xMjc2Njk2NjQ0/LmpwZWc.jpeg,I Am Ready (Paul Hutsch Remix)|I Am Ready (First Take)|I Am Ready (Mark Brain Remix),,Paul Hutsch,"[""Electronic""]",2.33
I Need Your Love 2001,2001,https://i.discogs.com/stPc3Kwx3zJNcm-C_JPNvTNbCwhmGuguIVd09BjCk0Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1Nzgx/OS0xMjE2NDAyMzk4/LmpwZWc.jpeg,I Need Your Love (2001 Reconstruction)|I Need Your Love (Paul Hutsch Remix)|I Need Your Love (Jens O. Remix),Cover version of [m43979].,Paul Hutsch,"[""Electronic""]",1.69
Follow Me (Into The Light),2001,https://i.discogs.com/B2JOTDs0EjxU3otFDUqNjnt0cy2bde6-QcBa2AXHMIA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxOTQ5/LTE2MDI0NzUzMTYt/MzA5Ni5qcGVn.jpeg,Follow Me (Into The Light) (Club Mix)|Follow Me (Into The Light) (Paul Hutsch Mix),,Paul Hutsch,"[""Electronic""]",1.16
Muzaik,2001,https://i.discogs.com/W56JzI0u5gwwE-ZM3xAvzX124dsDZG97W8Vklmz5Rbg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1Nzg1/MS0xMjQ5MjM5NjY2/LmpwZWc.jpeg,Muzaik (Radio)|Muzaik (Extended Version)|Muzaik (Album Version)|Muzaik (Tandu Remix)|Arabian Sushi,,Paul Hutsch,"[""Electronic""]",2.0
